spec_id,mol_id,group_id
29545,7264,3281
24791,3176,2465
29699,1204,3292
18250,16335,1201
39173,17055,4038
37038,6964,3884
35448,22409,3773
19418,14527,1525
26962,4152,2930
11805,25708,949
21781,2953,1833
4463,20549,395
23887,18243,2267
4455,20549,395
3483,4768,316
31118,24675,3414
19791,25756,1551
24517,19148,2406
10507,8390,852
16883,26693,1354
4224,19094,376
15002,19364,1227
2208,8826,197
24813,3163,2469
10432,11877,848
27826,19296,3113
21306,3177,1740
35356,20006,3767
17496,14148,1397
21779,2953,1833
20427,9562,1614
1192,2537,121
22650,19275,1998
16356,2252,1252
25977,19239,2720
37890,25227,3950
10495,8390,852
16595,7808,1334
8168,18803,676
9976,26216,811
2214,8826,197
12213,20779,981
26065,18088,2739
38972,5349,4026
27653,3253,3075
17103,17025,1368
17977,20456,1429
21674,4213,1809
3496,18898,317
17511,13525,1398
28331,6188,3153
16446,9504,1324
8393,11189,693
14993,2801,1225
15015,19373,1228
8462,11191,697
7095,7616,589
2321,19419,207
19186,4193,1510
25275,18253,2571
24461,3235,2393
17023,11302,1363
10593,9182,859
11803,25708,949
21807,2957,1838
36368,18278,3834
31243,9135,3424
28709,3218,3183
26877,3221,2912
37078,20744,3887
23298,19225,2141
19415,18699,1524
22270,4040,1923
27482,4049,3039
26541,19279,2839
27932,21982,3122
26271,18028,2783
8283,11558,685
33650,24701,3614
23899,19223,2269
8815,3884,724
37410,4985,3913
19263,18804,1515
29961,7253,3309
20651,23864,1645
37506,9483,3922
39363,26059,238
22515,4214,1972
23048,2994,2084
37382,11020,3910
4234,19094,376
26958,4151,2929
34265,10830,3665
23056,2995,2085
25711,18125,2664
14761,20765,1203
8031,18876,664
16001,18856,1295
28616,3232,3176
36667,2132,3854
6208,22741,525
2553,26289,226
17340,19459,1385
27365,14571,3013
6909,22246,573
38899,18863,4021
2537,25500,224
22311,19208,1930
25815,18150,2686
24676,3157,2440
28241,19149,3146
11213,25548,904
26143,19273,2757
19087,16228,1503
9851,3948,802
19898,1766,1562
18281,1759,1449
38352,18609,3983
27486,4049,3039
12128,12909,973
32621,24708,3541
17912,12642,1424
37540,18347,3925
2471,10405,219
28740,14487,3185
26926,4169,2922
29193,7556,3255
6218,22741,525
10905,19467,880
35608,18657,3784
25228,19179,2562
23345,18136,2151
37929,2332,3954
15016,19373,1228
13135,10825,1065
27617,6247,3067
38038,13542,3962
15575,18826,1270
35233,18790,3758
11732,11869,943
38767,10155,4012
5057,3960,436
17331,19459,1385
10654,25947,862
16069,3856,1300
26923,4164,2921
13065,21699,1061
39258,12864,4044
11359,18758,914
11719,11869,943
21552,18009,1784
34315,2152,3668
17333,19459,1385
37081,20744,3887
13064,21699,1061
25665,19336,2655
20635,18730,1644
35725,17981,3791
19156,18877,1508
7406,1432,616
4787,14684,417
21289,3197,1737
19051,15927,1500
2940,6865,268
11555,1887,929
13448,25712,1074
20554,3225,1631
15293,2252,1252
17911,12642,1424
5665,18854,480
18836,25048,1487
14119,25179,1165
17405,2077,1391
31046,13461,3408
11185,8363,903
26626,14564,2858
16336,18962,1316
20102,21952,1588
29942,7260,3308
6415,8065,539
1295,13464,129
12651,15894,1019
38244,13518,3976
20986,6167,1708
11375,25812,915
5218,13749,448
39595,10192,4069
35301,9256,3763
2872,2695,79
21459,22243,1766
29168,24576,3253
16908,9367,1356
13549,25708,949
18279,1759,1449
21756,4185,1827
25348,14548,2586
26509,18076,2832
6918,14471,575
36233,25102,3825
18069,11947,1435
22729,19325,2015
11192,8363,903
14896,19365,1216
19403,18699,1524
20259,1432,616
25917,18263,2706
38506,6673,3993
8702,24359,716
15290,2252,1252
20068,21953,1584
28197,6145,3142
24772,6216,2461
24875,3178,2484
27499,19258,3043
37350,20635,3907
4855,18792,422
4228,19094,376
39379,17060,4051
1567,431,151
17629,23348,1405
4969,6791,430
37937,2332,3954
22887,18197,2048
155,7881,25
37945,214,3955
20528,3896,1627
19903,1766,1562
31042,13461,3408
14843,1470,1210
28256,6164,3147
38659,1594,4004
20935,18228,1700
14567,25677,1191
17794,15394,1416
237,7929,33
27046,2970,2946
640,2695,79
21687,18775,1811
34779,4814,3708
18728,18279,1480
21360,14510,1749
37034,6964,3884
26189,18023,2767
22957,14551,2064
14462,14778,1186
38564,7569,3997
3855,1461,345
27444,4218,3030
28270,2956,3148
36441,19454,3839
12066,20769,968
19080,16228,1503
17448,13731,1394
577,6046,74
36402,10209,3837
20346,1511,1608
37735,16689,3939
16889,9376,1355
13439,25709,1086
8621,24184,709
11679,6469,940
28274,2956,3148
12786,10829,1034
5051,3960,436
27818,18162,3111
8075,3945,669
10447,11877,848
1404,22383,139
10090,20777,820
18285,1759,1449
31085,7557,3412
37353,20635,3907
2069,4817,187
16374,5464,1318
3436,8347,310
14074,20452,1160
36409,10209,3837
21626,18774,1802
31045,13461,3408
24019,6148,2296
31711,7563,3465
15786,1429,1286
13768,20531,1122
2455,3288,218
38167,15811,3970
1992,16539,181
15188,19419,207
38650,1594,4004
37815,19353,3945
16530,10396,1330
24177,6156,2332
24571,19160,2418
35126,26060,3743
27985,18733,3127
34394,1858,3675
29326,7983,3264
6299,4809,530
28285,14503,3149
28622,3232,3176
15591,18826,1270
25194,14517,2556
17321,18849,1384
2062,4811,186
15567,3219,1268
16441,9504,1324
19788,25756,1551
1996,16539,181
17682,11539,1408
38342,11299,3982
24018,6148,2296
27798,3020,3107
560,23376,73
20256,1432,616
25969,19232,2718
26530,19344,2837
25282,19276,2572
18998,16545,1497
15765,1435,1283
27939,6242,3123
25038,14514,2521
29717,903,3294
31028,21629,3407
25881,19311,2698
2692,20183,236
27517,19186,3047
23663,18194,2219
38315,7654,3980
21026,6173,1712
22241,3892,1917
20343,1511,1608
4108,2552,368
21392,14488,1755
21758,4185,1827
7932,18744,657
13249,25712,1074
34755,4747,3706
28643,3247,3178
28076,6152,3134
2503,26076,222
37606,18349,3929
8152,10282,675
30733,24268,3379
24704,3169,2446
8553,16540,705
12870,12483,1042
8695,24359,716
7475,15936,621
36189,16356,3822
19083,16228,1503
21987,18865,1865
26051,19335,2736
14769,25176,1204
38480,1407,3991
17851,6030,1420
6978,1268,580
13784,4339,1123
11511,1888,925
16473,10406,1326
7279,3261,606
34228,8382,3662
10502,8390,852
16052,16343,1207
17854,6030,1420
14826,1470,1210
9837,10460,801
2342,7383,209
29693,1204,3292
15653,22015,1274
24238,6175,2345
27782,4224,3103
22076,3936,1883
12520,13529,1006
31904,25974,3482
6703,18497,560
22683,18099,2006
3759,3222,338
39717,13177,4078
23384,3024,2159
36183,16356,3822
30308,26525,3338
28333,6188,3153
9845,3948,802
2060,4811,186
15709,9933,1280
7050,7677,586
33089,24695,3575
11205,25548,904
26947,4173,2927
25429,2991,2604
11176,7883,902
38707,13994,4007
21380,14522,1752
11189,8363,903
5785,26588,489
13239,25743,1072
8396,11189,693
18582,19541,1469
15167,25482,1240
38980,5349,4026
30726,24268,3379
25290,18168,2574
37419,13373,3914
5843,3317,494
29391,7252,3270
3919,3035,350
34261,10830,3665
21652,18768,1806
7967,9041,659
13428,25709,1086
25577,6254,2635
17446,13731,1394
20946,4222,1702
22565,4019,1981
16807,5913,1349
11355,18758,914
11209,25548,904
23898,19223,2269
3648,19151,329
30432,7731,3347
9691,23910,791
23326,18123,2147
37816,19353,3945
14743,16335,1201
36555,25016,3846
9652,14704,788
565,6046,74
27660,14576,3077
26961,4151,2929
21820,2969,1841
20872,18834,1687
13309,25743,1072
36112,16225,3816
28518,19181,3169
21566,6231,1787
2336,2243,208
38356,18609,3983
23249,14579,2129
15195,7383,209
6410,8065,539
15197,7383,209
24323,18143,2364
27025,2945,2942
29855,1206,3303
17083,20429,1367
19059,15928,1501
15832,18482,1290
29278,7976,3261
8389,11189,693
21301,6218,1739
37772,21071,3942
16962,6933,1360
637,2695,79
23011,18115,2076
2058,4811,186
37420,13373,3914
9796,11167,798
22012,4225,1869
26619,14738,2857
6767,18861,565
11635,15272,937
3351,6106,301
21119,6182,1718
16367,5464,1318
12813,21133,1037
17370,2018,1389
4107,2552,368
19387,18780,1523
29718,903,3294
4259,8770,378
23661,18194,2219
1658,19090,157
12494,12309,1004
14232,25178,1175
2694,20183,236
20555,3225,1631
23111,19187,2099
30087,7838,3319
1073,6780,112
147,7881,25
26675,18221,2869
6417,8065,539
15990,18856,1295
8150,10282,675
15898,18885,713
16971,6933,1360
153,7881,25
23755,19347,2238
30739,24268,3379
6188,3414,523
36228,25102,3825
22216,3921,1912
29400,7252,3270
11502,1888,925
34127,4311,3654
21040,6158,1713
4260,8770,378
6926,14471,575
20713,3257,1659
29994,7265,3312
21304,6218,1739
18169,3735,1442
27147,2931,2968
11077,18597,892
35384,11898,3769
14465,14778,1186
15776,1429,1286
37872,6600,3949
29720,903,3294
17772,26539,1414
31569,25920,3452
28276,2956,3148
6294,4809,530
27289,18078,2997
11068,18597,892
23517,19241,2188
3296,22565,296
34263,10830,3665
20694,18894,1654
21952,18871,1858
844,7001,92
1890,22583,173
34082,4308,3650
25370,19326,2591
10446,11877,848
23694,19185,2226
2535,25500,224
19288,18830,1517
15470,3945,669
9129,26778,747
33739,24699,3620
25569,18179,2633
19742,25711,1076
563,23376,73
22273,4040,1923
32321,24707,3519
4232,19094,376
39707,12228,4077
13226,25743,1072
20349,1511,1608
39852,12727,4085
28128,19172,3139
13457,25712,1074
7988,19056,660
10018,3818,814
8025,18876,664
35938,2417,3804
29955,7253,3309
30437,7731,3347
8334,14460,689
39705,12228,4077
8673,18885,713
38129,3370,3968
8950,7386,735
15089,9971,202
11715,4305,942
27926,21982,3122
1494,23371,146
38979,5349,4026
26112,4204,2750
33898,11810,3633
24202,6162,2336
24537,19156,2410
26963,4152,2930
6348,7696,534
15412,3037,668
23013,18115,2076
38782,21980,4013
7478,15936,621
38049,18288,3963
27349,19235,3009
29341,7956,3265
16965,6933,1360
39596,10192,4069
11338,18750,913
2059,4811,186
21479,22556,1769
19193,4193,1510
15912,18885,713
16611,20547,1335
14551,25677,1191
38457,18289,3989
15207,7383,209
2932,20130,266
23431,4072,2169
23975,3017,2285
19281,18830,1517
27994,18021,3128
18171,3735,1442
15633,3188,1273
34671,4893,3699
16804,5913,1349
38787,21980,4013
1190,2537,121
10693,25485,865
38360,18609,3983
11392,23556,917
14280,25709,1086
11195,8363,903
31669,26775,3462
31603,21061,3456
24630,19164,2430
26191,18023,2767
38695,13994,4007
23413,19297,2165
18291,1759,1449
37417,13373,3914
23054,2995,2085
21615,18770,1799
17795,15394,1416
16434,9504,1324
21278,3158,1734
26694,19244,2873
23792,6243,2246
5669,18854,480
6549,22532,548
2505,26076,222
19161,18877,1508
8158,10282,675
23832,3250,2255
2041,4810,185
27567,18204,3057
7012,4815,582
38073,9779,3964
31115,24675,3414
13433,25709,1086
20989,6167,1708
18379,15019,1456
23077,18183,2090
17647,1518,1406
23805,19236,2249
22312,19208,1930
27724,18094,3091
29842,18274,3302
39256,12864,4044
23931,19245,2277
20592,18734,1616
11800,25708,949
30062,6674,3317
19088,16228,1503
1661,19090,157
15956,18788,1293
24433,6228,2387
26104,18124,2748
8530,18561,703
36185,16356,3822
5095,3882,439
2773,18687,245
5811,4824,491
1401,22383,139
3859,1461,345
27405,18092,3022
29722,903,3294
39021,4397,4029
7963,9041,659
17849,6030,1420
8397,11189,693
7943,18744,657
8391,11189,693
5700,18764,483
16468,10406,1326
21535,18412,1781
8298,2664,686
38774,10155,4012
4727,22584,413
20241,1439,1602
32692,22534,3546
2816,23376,73
7307,6897,607
38043,13542,3962
26382,18011,2806
13394,4243,1082
38698,13994,4007
23649,18166,2216
36288,17034,3829
8347,1208,690
16364,2252,1252
29520,23020,3279
17291,22220,1382
19294,18830,1517
25188,14512,2555
29692,1204,3292
10024,3818,814
35390,11898,3769
22747,18085,2019
6232,4136,526
20266,1432,616
8493,22274,699
15400,3037,668
6833,18816,569
14283,25709,1086
5975,21246,504
2939,6865,268
22771,18127,2024
18365,4673,1455
23024,18129,2079
23932,19245,2277
5667,18854,480
35553,10726,3780
11449,5023,919
35926,2417,3804
25317,19230,2579
4852,18792,422
4145,921,370
6135,420,519
35322,14321,3765
29582,1105,3283
24245,6140,2346
13308,25743,1072
7819,17992,648
30423,7731,3347
10732,8619,867
21033,6173,1712
22748,18085,2019
35128,26060,3743
19237,22119,1513
22945,3229,2061
6216,22741,525
39699,12228,4077
27990,18021,3128
16969,6933,1360
8161,18803,676
12561,14081,1010
34785,4814,3708
14464,14778,1186
33888,11810,3633
38530,7267,3995
13349,25751,1058
4231,19094,376
5666,18854,480
2558,26289,226
23346,18136,2151
9985,26216,811
2573,26256,227
8156,10282,675
29322,7983,3264
36546,25016,3846
19887,1941,1559
15668,23044,1277
7976,19056,660
22556,19293,1979
10596,9182,859
31119,24675,3414
16379,5464,1318
27061,2974,2949
10713,15046,866
20667,18737,670
1313,23292,131
24592,4206,2422
12179,14701,979
11810,25708,949
35039,8858,3738
29875,4244,828
36251,10856,3827
25909,19350,2704
38045,18288,3963
27576,19348,3059
23320,18231,2145
6615,7515,553
9826,9714,800
13543,25708,949
22435,14566,1955
38581,18317,3999
21994,18865,1865
34078,4308,3650
22477,19221,1964
28648,3247,3178
19315,6197,1519
7986,19056,660
17086,20429,1367
20851,3035,350
17122,20444,1370
13022,25751,1058
9838,10460,801
23347,18136,2151
25551,18264,2629
21949,18871,1858
22184,3911,1905
37501,9483,3922
17239,22978,1379
2052,4811,186
19313,6197,1519
23076,18183,2090
14297,25709,1086
24960,14483,2503
12065,20769,968
18390,15019,1456
18019,20789,1432
17078,20429,1367
38850,19896,4017
8087,18737,670
38771,10155,4012
17249,22210,1032
720,22337,85
8080,18737,670
24858,3172,2480
12061,20769,968
9984,26216,811
20981,6167,1708
6407,8065,539
15823,18482,1290
38452,18289,3989
9891,10774,805
22892,19342,2049
13756,1428,1119
240,7929,33
29695,1204,3292
19037,25011,1499
6927,14471,575
21402,14507,1758
39644,5684,4074
29541,7264,3281
27484,4049,3039
21481,6256,1770
13475,1413,1090
14323,25709,1086
25549,18264,2629
25568,18179,2633
25083,14504,2531
6775,18861,565
35411,25627,3771
17117,20444,1370
20129,14892,1592
18290,1759,1449
16704,943,1342
25343,3227,2585
6937,25765,576
35731,17981,3791
330,7805,42
35550,10726,3780
22750,18210,2020
33830,25804,3628
32884,24697,3561
29863,1206,3303
19380,18843,1522
9694,23910,791
27416,18225,3024
30191,21889,3326
4114,2552,368
2150,4892,193
36107,16225,3816
27984,18733,3127
29153,19412,3252
16051,16343,1207
11665,20246,939
36180,16356,3822
10578,25430,857
31704,7563,3465
21772,2966,1831
12064,20769,968
29576,1105,3283
34314,2152,3668
38052,18288,3963
18436,15393,1459
26113,4204,2750
1377,22219,137
21030,6173,1712
38632,6744,4002
34667,4893,3699
7102,7616,589
4056,4053,362
7281,3261,606
20512,14532,1624
28269,2956,3148
11214,25548,904
36171,20476,3821
29550,7264,3281
14253,24192,1177
24198,6162,2336
6244,10843,527
4109,2552,368
29913,18726,3306
27820,18162,3111
10898,19467,880
21159,3237,1723
15873,18854,480
20526,3896,1627
15787,1429,1286
28287,14503,3149
9351,20455,764
29262,19483,3260
30431,7731,3347
35767,18508,3794
16056,16343,1207
38365,18609,3983
6263,26519,528
21804,2957,1838
17250,22210,1032
7938,18744,657
10603,9182,859
13391,4243,1082
15674,23044,1277
6422,8065,539
31966,1137,3486
39848,12727,4085
16476,10406,1326
19773,25756,1551
37415,13373,3914
21335,3183,1745
29871,4244,828
36113,16225,3816
31318,20165,3430
1778,11287,166
27844,3901,3117
23509,6257,2186
11480,168,923
34928,1252,3727
14895,19365,1216
16556,1514,837
9686,23910,791
11063,20555,891
12738,5408,1029
24574,19160,2418
5510,18900,468
24728,3196,2451
9730,9096,794
27941,6242,3123
11660,20246,939
22278,4041,1924
18574,19541,1469
28072,6152,3134
17984,20456,1429
6908,22246,573
38144,7882,3969
31025,21629,3407
12503,12508,1005
31780,3887,3472
23201,6250,2119
35399,6698,3770
8653,6931,711
3163,17161,286
19722,25711,1076
32888,24697,3561
8960,7386,735
17646,1518,1406
11373,25812,915
31967,1137,3486
21926,4053,362
23049,2994,2084
4233,19094,376
21805,2957,1838
31811,14989,3475
20253,1432,616
1714,23366,161
22555,19293,1979
36258,10856,3827
39005,4397,4029
7989,19056,660
27690,18066,3083
20588,18734,1616
37907,165,3952
17237,22978,1379
30194,21889,3326
27852,3901,3117
8555,16540,705
11828,19449,951
21363,14510,1749
22896,18254,2050
24919,3153,2493
8672,18885,713
17529,14151,1399
34332,3955,3670
21925,4053,362
3489,4768,316
4159,897,372
16982,11304,1361
21050,6158,1713
13437,25709,1086
3781,3897,340
17115,20444,1370
29390,7252,3270
23587,19228,2204
9089,6700,733
26983,4178,2934
16653,16551,1338
37440,14084,3916
23246,14579,2129
21326,3180,1744
12731,5408,1029
26965,4152,2930
3381,18042,305
28280,14503,3149
18839,25048,1487
10469,9519,850
15019,19373,1228
241,7929,33
11402,23556,917
23097,19259,2095
20843,19044,1681
22048,3902,1876
2148,4892,193
29207,1207,3256
34604,4825,3692
26584,18104,2849
5046,3960,436
5744,21477,486
1665,19090,157
37489,16505,3921
37877,6600,3949
25962,6253,2716
6406,7878,538
21411,14481,1760
18361,4673,1455
20264,1432,616
14210,25709,1086
35043,8858,3738
32131,18455,3506
39719,13177,4078
11182,7883,902
21246,4208,1731
2594,22808,229
27960,14593,3125
1660,19090,157
32132,18455,3506
28339,18394,3154
3345,6106,301
29766,17991,3297
20462,14585,1617
7296,6897,607
38688,26148,4006
20711,19323,1658
18840,25048,1487
8284,11558,685
10653,25947,862
17856,6030,1420
20180,22002,1598
9800,11167,798
14123,25179,1165
32009,10609,3489
39859,4052,4086
29925,25025,3307
5359,22198,458
23665,4046,2220
26247,18035,2778
30310,26525,3338
17494,14148,1397
19283,18830,1517
17219,22884,1378
36437,19454,3839
4136,921,370
24754,3189,2457
31039,13461,3408
11450,5023,919
34842,4845,3715
35306,9256,3763
22002,18230,1867
17385,23166,1390
10094,20777,820
11789,3729,947
3595,22702,324
29580,1105,3283
18458,16472,1461
15644,22015,1274
6941,25765,576
2171,4886,194
8335,14460,689
20084,19055,1586
23019,19243,2078
23021,19243,2078
14767,25176,1204
20943,4222,1702
3055,19087,278
2213,8826,197
37548,18347,3925
18386,15019,1456
18844,25048,1487
12514,13529,1006
35353,20006,3767
5505,18900,468
27275,19209,2995
20638,18730,1644
34164,8378,3658
38478,1407,3991
39841,5704,517
35449,22409,3773
15715,9933,1280
29728,903,3294
14278,25709,1086
36665,2132,3854
29166,24576,3253
195,7584,29
31236,9135,3424
25177,14480,2552
21187,19153,1726
11638,15272,937
6339,7696,534
7016,4815,582
6443,10549,541
23472,18209,2178
18256,16335,1201
23192,6249,2117
6920,14471,575
18734,18279,1480
31315,20165,3430
22899,18254,2050
38162,15811,3970
15413,3037,668
38653,1594,4004
37681,16414,3935
38250,13518,3976
5054,3960,436
4046,4053,362
2211,8826,197
1823,8389,168
20810,19047,1675
21969,14578,1862
34117,4311,3654
27528,18052,3049
15631,3188,1273
24135,6166,2322
27290,18078,2997
17338,19459,1385
21774,6209,1832
5572,6929,474
37523,4092,3923
29774,14455,3298
3397,20415,307
35326,14321,3765
15997,18856,1295
37505,9483,3922
36413,10209,3837
23383,3024,2159
23586,19228,2204
36104,16225,3816
16129,2801,1225
1792,11287,166
23255,14581,2131
13229,25743,1072
30785,7059,3383
35443,22409,3773
19079,16228,1503
21799,2932,1836
34728,4844,3704
22147,3213,1897
21288,3197,1737
31712,7563,3465
30053,6674,3317
16596,7808,1334
2453,3288,218
29342,7956,3265
35416,25627,3771
36008,9851,3810
25497,18055,2617
27502,19258,3043
21467,21989,1768
15669,23044,1277
6985,1268,580
23366,4227,2155
38335,11299,3982
16909,9367,1356
12958,12440,1050
3433,8347,310
26902,4148,2917
14491,22037,1189
18579,19541,1469
22203,3918,1910
37926,2332,3954
25719,19248,2666
15857,18042,305
16310,10863,1315
19022,24639,1498
34081,4308,3650
3169,17161,286
23589,19228,2204
12625,13465,1017
28741,14487,3185
39019,4397,4029
25496,18055,2617
12773,22210,1032
20626,19316,1643
29995,7265,3312
12595,13806,1014
18384,15019,1456
31686,12535,3464
38975,5349,4026
12791,10829,1034
17928,14309,1425
16523,10396,1330
14281,25709,1086
38247,13518,3976
17988,20456,1429
19383,18843,1522
12876,20943,1043
26721,3008,2879
8918,22479,732
23707,18051,2228
21836,18822,1842
21738,4171,1822
35397,6698,3770
11440,5023,919
14790,20771,1206
31573,25920,3452
